cikey;domain_ref;process_id;revision_tag;creation_date;creator;modify_date;modifier;state;priority;title;status;stage;conversation_id;root_id;parent_id;scope_revision;scope_csize;scope_usize;process_guid;process_type;metadata;ext_string1;ext_string2;ext_int1;test_run_id;at_count_id;at_event_id;at_detail_id
124640698;0;"SyncModuleFlow";"1.0";"01.09.2013 00:50:09,085000";;"01.09.2013 00:50:09,606000";;5;0;"Type: Access OrderId: 1-2249586110#3 Source: V ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124640695-BpInv0-BpSeq0.3-4";"124640680";"124640695";2;799;2511;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;3;44;0
124640705;0;"CharlieOrderSyncFlow";"1.0";"01.09.2013 00:50:10,188000";;"01.09.2013 00:50:10,519000";;9;0;"OrderId: 1-2249606365#3";"Scope_CharlieOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124640704-BpInv2-BpSeq8.13-2";"124640665";"124640704";1;693;2088;"MD5{78f8ea1d4b06aea95f6ea178ff906a72}";0;;;;;;4;35;0
124640717;0;"SyncModuleFlow";"1.0";"01.09.2013 00:50:12,005000";;"01.09.2013 00:50:12,708000";;5;0;"Type: Telephony OrderId: 1-2249606365#3 Source ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124640714-BpInv0-BpSeq0.3-4";"124640670";"124640714";2;799;2511;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;5;44;0
124740025;1;"SiebelCustomerQueryFlow";"1.0";"01.09.2013 00:50:13,452000";;"01.09.2013 00:50:14,945000";;9;0;"CustomerNumber: 10515809-0";"Query_Customer";;"bpel://localhost/synchronous/CustomerQueryFlow~1.0/124740024-BpInv0-BpSeq0.3-4";"124640672";"124740024";2;788;2383;"MD5{956ae0c700497630d6f006d708ace7b2}";0;;;;;;3;40;0
124640735;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:50:14,746000";;"01.09.2013 00:50:21,058000";;5;0;"Ven,Lock,O:1-2249586110#3,M:1-117CFR21-MKVCFI, ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-64ad";"124640735";;5;1676;8358;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;8;285;3
124640740;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:50:15,346000";;"01.09.2013 00:50:18,240000";;5;0;"Ven,Compl,I:1-117CFR21-MKVJWG";"Scope_FetchOrder";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-645e";"124640740";;4;1235;5277;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;4;136;1
124640762;0;"SyncOrderFlow";"1.0";"01.09.2013 00:50:19,628000";;"01.09.2013 00:50:20,059000";;5;0;"OrderId: 1-2249606365#3 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640730-BpInv53-BpSeq92.131-2";"124640730";"124640730";1;760;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640771;0;"SyncModuleFlow";"1.0";"01.09.2013 00:50:20,498000";;"01.09.2013 00:50:22,749000";;5;0;"Type: Access OrderId: 1-2249586110#3 Source: V ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124640768-BpInv0-BpSeq0.3-4";"124640738";"124640768";3;841;2791;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;4;53;0
124640776;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:50:20,929000";;"01.09.2013 00:50:22,133000";;5;0;"GlobalId: 1-117CFR21-MKVCFI";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640753-BpInv2-BpSeq8.11-2";"124640733";"124640753";3;855;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;4;61;0
124640783;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:50:22,234000";;"01.09.2013 00:50:23,326000";;5;0;"GlobalId: 1-117CFR21-MKVJI9";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640767-BpInv2-BpSeq8.11-2";"124640738";"124640767";3;852;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124640786;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:50:24,815000";;"01.09.2013 00:50:28,690000";;5;0;"Ven,Compl,O:1-2249586110#3,M:1-117CFR21-MKVK0U ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-6278";"124640786";;5;2098;11308;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;9;389;3
124640787;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:50:24,920000";;"01.09.2013 00:50:29,508000";;5;0;"Ven,Compl,O:1-2249586110#3,M:1-117CFR21-MKVK0U ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-6270";"124640787";;5;2090;11308;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;9;389;3
124640789;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:50:25,144000";;"01.09.2013 00:50:31,124000";;5;0;"Ven,Lock,O:1-2249586110#3,M:1-117CFR21-MKVK0U, ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-625c";"124640789";;5;1692;8358;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;8;285;3
124640791;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:50:25,392000";;"01.09.2013 00:50:26,525000";;5;0;"Ven,Compl,I:1-117CFR21-MKVJXG";"Scope_FetchOrder";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-6245";"124640791";;4;1251;5277;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;4;136;1
124640794;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:50:27,764000";;"01.09.2013 00:50:28,774000";;5;0;"Instance #124640794 of SiebelOrderItemUpdateFlow";"Scope_UpdateLineItem";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640785-BpInv31-BpSeq54.72-3";"124640785";"124640785";2;835;2775;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;2;53;0
124640610;0;"SyncOrderFlow";"1.0";"01.09.2013 00:49:51,532000";;"01.09.2013 00:49:51,863000";;5;0;"OrderId: 1-2249606365#3 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640584-BpInv53-BpSeq92.130-2";"124640584";"124640584";1;761;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640637;0;"CharlieOrderSyncFlow";"1.0";"01.09.2013 00:49:59,030000";;"01.09.2013 00:49:59,355000";;9;0;"OrderId: 1-2249606365#3";"Scope_CharlieOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124640636-BpInv2-BpSeq8.13-2";"124640623";"124640636";1;687;2088;"MD5{78f8ea1d4b06aea95f6ea178ff906a72}";0;;;;;;4;35;0
124640632;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:49:58,403000";;"01.09.2013 00:50:01,757000";;5;0;"Instance #124640632 of SiebelOrderItemUpdateFlow";"Scope_UpdateLineItem";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640623-BpInv31-BpSeq54.72-3";"124640623";"124640623";3;891;3485;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;3;87;0
124640633;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:49:58,411000";;"01.09.2013 00:49:59,621000";;5;0;"Type: Telephony OrderId: 1-2249606365#3 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640623-BpInv52-BpSeq90.124-3";"124640623";"124640623";2;676;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;5;13;0
124640634;0;"SyncOrderFlow";"1.0";"01.09.2013 00:49:58,432000";;"01.09.2013 00:49:58,768000";;5;0;"OrderId: 1-2249606365#3 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640623-BpInv53-BpSeq92.129-2";"124640623";"124640623";1;761;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640638;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:49:59,271000";;"01.09.2013 00:50:00,175000";;5;0;"Instance #124640638 of SiebelOrderItemUpdateFlow";"Scope_UpdateLineItem";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640625-BpInv31-BpSeq54.72-3";"124640625";"124640625";2;831;2775;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;2;53;0
124640647;0;"SyncOrderFlow";"1.0";"01.09.2013 00:50:00,811000";;"01.09.2013 00:50:01,165000";;5;0;"OrderId: 1-2249606365#3 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640626-BpInv53-BpSeq92.129-2";"124640626";"124640626";1;755;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640650;0;"CharlieOrderSyncFlow";"1.0";"01.09.2013 00:50:01,306000";;"01.09.2013 00:50:01,598000";;9;0;"OrderId: 1-2249606365#3";"Scope_CharlieOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124640649-BpInv2-BpSeq8.13-2";"124640626";"124640649";1;696;2088;"MD5{78f8ea1d4b06aea95f6ea178ff906a72}";0;;;;;;4;35;0
124640651;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:50:02,080000";;"01.09.2013 00:50:03,025000";;5;0;"GlobalId: 1-117CVDP1-OUWOCN";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640645-BpInv2-BpSeq8.11-2";"124640626";"124640645";3;848;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124640659;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:50:03,394000";;"01.09.2013 00:50:04,403000";;5;0;"Type: Telephony OrderId: 1-2249606365#3 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640628-BpInv52-BpSeq90.124-3";"124640628";"124640628";2;679;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;5;13;0
124640662;0;"SyncModuleFlow";"1.0";"01.09.2013 00:50:03,647000";;"01.09.2013 00:50:04,342000";;5;0;"Type: Telephony OrderId: 1-2249606365#3 Source ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124640659-BpInv0-BpSeq0.3-4";"124640628";"124640659";2;807;2511;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;5;44;0
124640664;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:50:04,449000";;"01.09.2013 00:50:10,682000";;5;0;"Ven,Lock,O:1-2249606365#3,M:1-117CVDP1-OUV32X, ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-673e";"124640664";;5;1697;8358;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;9;285;3
124640676;0;"CharlieOrderSyncFlow";"1.0";"01.09.2013 00:50:05,229000";;"01.09.2013 00:50:06,143000";;9;0;"OrderId: 1-2249606365#3";"Scope_CharlieOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124640673-BpInv2-BpSeq8.13-2";"124640629";"124640673";1;691;2088;"MD5{78f8ea1d4b06aea95f6ea178ff906a72}";0;;;;;;4;35;0
124640693;0;"CharlieOrderSyncFlow";"1.0";"01.09.2013 00:50:08,762000";;"01.09.2013 00:50:09,181000";;9;0;"OrderId: 1-2249606365#3";"Scope_CharlieOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124640692-BpInv2-BpSeq8.13-2";"124640631";"124640692";1;687;2088;"MD5{78f8ea1d4b06aea95f6ea178ff906a72}";0;;;;;;4;35;0
124640696;0;"SyncOrderFlow";"1.0";"01.09.2013 00:50:08,965000";;"01.09.2013 00:50:09,257000";;5;0;"OrderId: 1-2249586110#3 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640680-BpInv53-BpSeq92.90-2";"124640680";"124640680";1;758;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640700;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:50:09,769000";;"01.09.2013 00:50:11,631000";;5;0;"Instance #124640700 of SiebelOrderItemUpdateFlow";"Scope_UpdateLineItem";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640665-BpInv31-BpSeq54.72-3";"124640665";"124640665";3;908;3485;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;3;87;0
124640702;0;"SyncOrderFlow";"1.0";"01.09.2013 00:50:09,807000";;"01.09.2013 00:50:10,190000";;5;0;"OrderId: 1-2249606365#3 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640665-BpInv53-BpSeq92.129-2";"124640665";"124640665";1;761;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640710;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:50:10,925000";;"01.09.2013 00:50:11,608000";;5;0;"GlobalId: 1-117CVDP1-OUWOCU";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640707-BpInv2-BpSeq8.11-2";"124640664";"124640707";3;852;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124640716;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:50:11,872000";;"01.09.2013 00:50:12,716000";;5;0;"GlobalId: 1-117CVDP1-OUWOCB";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640713-BpInv2-BpSeq8.11-2";"124640670";"124640713";3;843;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124640722;0;"SyncOrderFlow";"1.0";"01.09.2013 00:50:13,137000";;"01.09.2013 00:50:13,552000";;5;0;"OrderId: 1-2249606365#3 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640672-BpInv53-BpSeq92.131-2";"124640672";"124640672";1;760;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640726;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:50:14,022000";;"01.09.2013 00:50:15,160000";;5;0;"GlobalId: 1-117CVDP1-OUV32X";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640719-BpInv2-BpSeq8.11-2";"124640672";"124640719";3;848;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;4;61;0
124640732;0;"SyncOrderFlow";"1.0";"01.09.2013 00:50:14,478000";;"01.09.2013 00:50:15,108000";;5;0;"OrderId: 1-2249606365#3 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640677-BpInv53-BpSeq92.131-2";"124640677";"124640677";1;764;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640741;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:50:15,530000";;"01.09.2013 00:50:18,186000";;5;0;"Ven,Lock,I:1-117CFR21-MKVJS4";"Scope_FetchOrder";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-6448";"124640741";;4;1233;5277;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;4;136;1
124640745;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:50:16,009000";;"01.09.2013 00:50:18,402000";;5;0;"Ven,Compl,I:1-117CFR21-MKVJS4";"Scope_FetchOrder";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-641d";"124640745";;4;1237;5277;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;4;136;1
124640747;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:50:16,031000";;"01.09.2013 00:50:17,297000";;5;0;"Type: Telephony OrderId: 1-2249606365#3 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640678-BpInv52-BpSeq90.85-3";"124640678";"124640678";2;679;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;5;13;0
124640612;0;"SyncModuleFlow";"1.0";"01.09.2013 00:49:51,672000";;"01.09.2013 00:49:53,791000";;5;0;"Type: Access OrderId: 1-2249606365#3 Source: V ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124640609-BpInv0-BpSeq0.3-4";"124640584";"124640609";3;838;2791;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;4;53;0
124640628;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:49:55,210000";;"01.09.2013 00:50:03,279000";;5;0;"Ven,Compl,O:1-2249606365#3,M:1-117CVDP1-OUV32X ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-68c5";"124640628";;5;2061;11308;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;10;389;3
124640627;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:49:55,047000";;"01.09.2013 00:50:02,364000";;5;0;"Ven,Lock,O:1-2249606365#3,M:1-117CVDP1-OUV32X, ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-68d2";"124640627";;5;1689;8358;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;9;285;3
124640641;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:49:59,386000";;"01.09.2013 00:50:00,109000";;5;0;"GlobalId: 1-117CVDP1-OUWOCF";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640638-BpInv2-BpSeq8.11-2";"124640625";"124640638";3;843;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124640645;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:50:00,775000";;"01.09.2013 00:50:03,111000";;5;0;"Instance #124640645 of SiebelOrderItemUpdateFlow";"Scope_UpdateLineItem";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640626-BpInv31-BpSeq54.72-3";"124640626";"124640626";3;915;3485;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;3;87;0
124640646;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:50:00,779000";;"01.09.2013 00:50:01,826000";;5;0;"Type: Telephony OrderId: 1-2249606365#3 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640626-BpInv52-BpSeq90.124-3";"124640626";"124640626";2;680;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;5;13;0
124640653;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:50:02,448000";;"01.09.2013 00:50:03,602000";;5;0;"Type: Telephony OrderId: 1-2249606365#3 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640627-BpInv52-BpSeq90.85-3";"124640627";"124640627";2;678;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;5;13;0
124640654;0;"SyncOrderFlow";"1.0";"01.09.2013 00:50:02,476000";;"01.09.2013 00:50:02,863000";;5;0;"OrderId: 1-2249606365#3 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640627-BpInv53-BpSeq92.90-2";"124640627";"124640627";1;754;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640670;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:50:04,653000";;"01.09.2013 00:50:11,701000";;5;0;"Ven,Lock,O:1-2249606365#3,M:1-117CVDP1-OUV32X, ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-672f";"124640670";;5;1692;8358;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;9;285;3
124640668;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:50:04,592000";;"01.09.2013 00:50:06,532000";;5;0;"Type: Telephony OrderId: 1-2249606365#3 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640629-BpInv52-BpSeq90.124-3";"124640629";"124640629";2;680;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;5;13;0
124640679;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:50:05,613000";;"01.09.2013 00:50:07,132000";;5;0;"Ven,Lock,I:1-117CVDP1-OUV2ZL";"Scope_FetchOrder";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-66c9";"124640679";;4;1233;5277;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;4;136;1
124640687;0;"CharlieOrderSyncFlow";"1.0";"01.09.2013 00:50:07,084000";;"01.09.2013 00:50:07,422000";;9;0;"OrderId: 1-2249606365#3";"Scope_CharlieOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124640686-BpInv2-BpSeq8.13-2";"124640630";"124640686";1;685;2088;"MD5{78f8ea1d4b06aea95f6ea178ff906a72}";0;;;;;;4;35;0
124640714;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:50:11,779000";;"01.09.2013 00:50:12,765000";;5;0;"Type: Telephony OrderId: 1-2249606365#3 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640670-BpInv52-BpSeq90.85-3";"124640670";"124640670";2;679;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;5;13;0
124640723;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:50:13,218000";;"01.09.2013 00:50:13,877000";;5;0;"GlobalId: 1-117CVDP1-OUV32X";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640719-BpInv2-BpSeq8.11-2";"124640672";"124640719";3;851;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;4;61;0
124640730;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:50:14,450000";;"01.09.2013 00:50:19,488000";;5;0;"Ven,Compl,O:1-2249606365#3,M:1-117CVDP1-OUV32X ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-64d1";"124640730";;5;2057;11462;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;10;402;4
124640733;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:50:14,594000";;"01.09.2013 00:50:19,149000";;5;0;"Ven,Compl,O:1-2249586110#3,M:1-117CFR21-MKVCFI ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-64c1";"124640733";;5;2069;11392;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;9;392;3
124640734;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:50:14,628000";;"01.09.2013 00:50:15,333000";;5;0;"GlobalId: 1-117CVDP1-OUWOCB";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640728-BpInv2-BpSeq8.11-2";"124640677";"124640728";3;850;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124740027;1;"SiebelCustomerQueryFlow";"1.0";"01.09.2013 00:50:14,943000";;"01.09.2013 00:50:15,635000";;9;0;"CustomerNumber: 10515809-0";"Query_Customer";;"bpel://localhost/synchronous/CustomerQueryFlow~1.0/124740026-BpInv0-BpSeq0.3-4";"124640677";"124740026";2;787;2383;"MD5{956ae0c700497630d6f006d708ace7b2}";0;;;;;;3;40;0
124640739;0;"CharlieOrderSyncFlow";"1.0";"01.09.2013 00:50:15,181000";;"01.09.2013 00:50:15,891000";;9;0;"OrderId: 1-2249606365#3";"Scope_CharlieOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124640736-BpInv2-BpSeq8.13-2";"124640677";"124640736";1;687;2088;"MD5{78f8ea1d4b06aea95f6ea178ff906a72}";0;;;;;;4;35;0
124640744;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:50:15,782000";;"01.09.2013 00:50:18,317000";;5;0;"Ven,Lock,I:1-117CFR21-MKVJWO";"Scope_FetchOrder";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-642e";"124640744";;4;1238;5277;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;4;136;1
124640748;0;"SyncOrderFlow";"1.0";"01.09.2013 00:50:16,069000";;"01.09.2013 00:50:17,110000";;5;0;"OrderId: 1-2249606365#3 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640678-BpInv53-BpSeq92.90-2";"124640678";"124640678";1;760;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640754;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:50:19,249000";;"01.09.2013 00:50:20,122000";;5;0;"Type: Access OrderId: 1-2249586110#3 Source: V ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640733-BpInv52-BpSeq90.125-3";"124640733";"124640733";2;682;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;3;13;0
124640759;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:50:19,597000";;"01.09.2013 00:50:22,136000";;5;0;"Instance #124640759 of SiebelOrderItemUpdateFlow";"Scope_UpdateLineItem";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640730-BpInv31-BpSeq54.72-3";"124640730";"124640730";3;902;3485;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;3;87;0
124640760;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:50:19,602000";;"01.09.2013 00:50:22,560000";;5;0;"Type: Telephony OrderId: 1-2249606365#3 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640730-BpInv52-BpSeq90.126-3";"124640730";"124640730";2;679;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;5;13;0
124740028;1;"CustomerQueryFlow";"1.0";"01.09.2013 00:50:19,798000";;"01.09.2013 00:50:20,457000";;9;0;"CustomerNumber: 10515809-0";"initiated";;"bpel://localhost/default/ProcessPhoneNoFlow~1.0/124640761-BpInv0-BpSeq1.5-2";"124640730";"124640761";2;714;2069;"MD5{fc15c298c152c0042725704a854bb018}";0;;;;;;3;20;0
124640614;0;"ODSOrderSyncFlow";"1.0";"01.09.2013 00:49:51,891000";;"01.09.2013 00:49:53,682000";;9;0;"OrderId: 1-2249606365#3";"Scope_ODSOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124640612-BpInv0-BpSeq2.14-3";"124640584";"124640612";2;789;2434;"MD5{ccf5fee9a42c3ce2773edef093a8fcbb}";0;;;;;;3;41;0
124640617;0;"SyncOrderFlow";"1.0";"01.09.2013 00:49:52,457000";;"01.09.2013 00:49:52,790000";;5;0;"OrderId: 1-2249606365#3 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640587-BpInv53-BpSeq92.90-2";"124640587";"124640587";1;757;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
